ProdCodeId	dmdid	Term from EMIS	ProductName	Formulation	RouteOfAdministration	DrugSubstanceName	SubstanceStrength	BNFChapter	DrugIssues
12470741000033113	35037011000001108	Jobst Elvarex Soft custom fit class 1 (18-21mmHg) capri pants lymphoedema garment L1-10-28 Beige (Essity UK Ltd)	Jobst Elvarex Soft custom fit class 1 (18-21mmHg) capri pants lymphoedema garment						35

12470841000033115	35037211000001103	Jobst Elvarex Soft custom fit class 2 (23-32mmHg) capri pants lymphoedema garment L2-08-28 Beige (Essity UK Ltd)	Jobst Elvarex Soft custom fit class 2 (23-32mmHg) capri pants lymphoedema garment						32

12470941000033111	35037411000001104	Jobst Elvarex Soft custom fit class 3 (34-46mmHg) capri pants lymphoedema garment L3-09-28 Beige (Essity UK Ltd)	Jobst Elvarex Soft custom fit class 3 (34-46mmHg) capri pants lymphoedema garment						2

12471041000033118	7994211000001109	Salts odour eliminating spray FA1 (Salts Healthcare)	Salts odour eliminating spray						21314

12471141000033119	10628711000001109	Salts flange extender SPH1 (Salts Healthcare)	Salts flange extender						38341

12471241000033114	35086211000001109	Levonorgestrel 19.5mg intrauterine device	Levonorgestrel 19.5mg intrauterine device	Intrauterine device	Intrauterine	Levonorgestrel	19.500mg	07030203	395

12471341000033116	35058811000001104	Kyleena 19.5mg intrauterine device (Bayer Plc)	Kyleena 19.5mg intrauterine device	Intrauterine device	Intrauterine	Levonorgestrel	19.500mg		18805

12471441000033110	35073711000001103	Nourisil MD gel (Fagron UK Ltd)	Nourisil MD gel						639

12471541000033111	35029711000001104	Tramadol 75mg / Dexketoprofen 25mg tablets	Tramadol 75mg / Dexketoprofen 25mg tablets	Tablet/ Oral Tablet	Oral	Dexketoprofen/ Tramadol hydrochloride	25.000mg + 75.000mg	04070200	17

12471641000033112	35029011000001101	Skudexa 75mg/25mg tablets (A. Menarini Farmaceutica Internazionale SRL)	Skudexa 75mg/25mg tablets	Tablet/ Oral Tablet	Oral	Dexketoprofen/ Tramadol hydrochloride	25.000mg + 75.000mg		1

12471741000033115	35097011000001100	Epimax ointment (Aspire Pharma Ltd)	Epimax ointment	Ointment					325377

12471841000033113	35036811000001104	HiBiScrub Plus 4% solution (Molnlycke Health Care Ltd)	HiBiScrub Plus 4% solution	Cutaneous solution/ Liquid		Chlorhexidine gluconate	40.000mg/1.000ml		62

12475941000033119	35034711000001103	Depalta 30mg gastro-resistant capsules (GlucoRx Ltd)	Depalta 30mg gastro-resistant capsules	Gastro-resistant capsule	Oral	Duloxetine hydrochloride	30.000mg		20509

12476041000033112	35035211000001106	Depalta 60mg gastro-resistant capsules (GlucoRx Ltd)	Depalta 60mg gastro-resistant capsules	Gastro-resistant capsule	Oral	Duloxetine hydrochloride	60.000mg		55543

12476141000033111	35083211000001102	Enoxaparin Becat 20mg/0.2ml solution for injection pre-filled syringes (ROVI Biotech Ltd)	Enoxaparin Becat 20mg/0.2ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous/ Intravenous/ Intraarterial	Enoxaparin sodium	100.000mg/1.000ml		21

12476241000033116	35083411000001103	Enoxaparin Becat 40mg/0.4ml solution for injection pre-filled syringes (ROVI Biotech Ltd)	Enoxaparin Becat 40mg/0.4ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous/ Intravenous/ Intraarterial	Enoxaparin sodium	100.000mg/1.000ml		173

12476341000033114	35083611000001100	Enoxaparin Becat 60mg/0.6ml solution for injection pre-filled syringes (ROVI Biotech Ltd)	Enoxaparin Becat 60mg/0.6ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous/ Intravenous/ Intraarterial	Enoxaparin sodium	100.000mg/1.000ml		56

12476441000033115	35083811000001101	Enoxaparin Becat 80mg/0.8ml solution for injection pre-filled syringes (ROVI Biotech Ltd)	Enoxaparin Becat 80mg/0.8ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous/ Intravenous/ Intraarterial	Enoxaparin sodium	100.000mg/1.000ml		60

12476541000033119	35113311000001104	Trazodone 100mg/5ml oral solution sugar free	Trazodone 100mg/5ml oral solution sugar free	Oral solution	Oral	Trazodone hydrochloride	20.000mg/1.000ml	04030100	2240

12476641000033118	35084011000001109	Enoxaparin Becat 100mg/1ml solution for injection pre-filled syringes (ROVI Biotech Ltd)	Enoxaparin Becat 100mg/1ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous/ Intravenous/ Intraarterial	Enoxaparin sodium	100.000mg/1.000ml		51

12476741000033110	35089811000001104	Benacort 64micrograms nasal spray (McNeil Products Ltd)	Benacort 64micrograms nasal spray	Spray	Nasal	Budesonide	64.000microgram/1.000dose		828

12476941000033113	35149111000001105	Bimatoprost 300micrograms/ml eye drops preservative free	Bimatoprost 300micrograms/ml eye drops preservative free	Eye drops	Ocular	Bimatoprost	300.000microgram/1.000ml	11060000	23016

12477041000033114	35139811000001102	Eyreida 0.3mg/ml eye drops (Aspire Pharma Ltd)	Eyreida 0.3mg/ml eye drops	Eye drops	Ocular	Bimatoprost	300.000microgram/1.000ml		2121

12477141000033113	35134411000001103	Zochek 10mg modified-release tablets (Milpharm Ltd)	Zochek 10mg modified-release tablets	Modified-release tablet	Oral	Alfuzosin hydrochloride	10.000mg		972

12477441000033117	35084211000001104	Teduglutide 1.25mg powder and solvent for solution for injection vials	Teduglutide 1.25mg powder and solvent for solution for injection vials	Powder and solvent for solution for injection	Subcutaneous	Teduglutide	1.250mg		12

12477641000033115	35128411000001105	True Metrix testing strips (Trividia Health UK Ltd)	True Metrix testing strips						30701

12477741000033112	35127411000001106	Libra GB5 drainable night drainage bag 10330Y 3litre (Clinisupplies GB Ltd)	Libra GB5 drainable night drainage bag						23632

12477841000033119	35122411000001108	Prevalon heel protector I Calf circ 25cm-46cm (Stryker UK Ltd)	Prevalon heel protector I						298

12477941000033110	35122611000001106	Prevalon heel protector III Calf circ 25cm-46cm (Stryker UK Ltd)	Prevalon heel protector III						119

12478041000033113	35122811000001105	Prevalon heel protector petite Calf circ 13cm-25cm (Stryker UK Ltd)	Prevalon heel protector petite						22

12478141000033112	35123711000001105	GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge (GlucoRx Ltd)	GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge						846

12478241000033117	35123011000001108	Navina Classic System small 69007 (Wellspect HealthCare)	Navina Classic System small						66

12478341000033110	35124111000001106	Leukomed Control dressing 5cm x 7cm (Essity UK Ltd)	Leukomed Control dressing 5cm x 7cm						176

12478441000033116	35125011000001109	Leukomed Control dressing 7cm x 10cm (Essity UK Ltd)	Leukomed Control dressing 7cm x 10cm						44

12478541000033115	35125911000001108	Leukomed Control dressing 8cm x 15cm (Essity UK Ltd)	Leukomed Control dressing 8cm x 15cm						75

12478641000033119	35121611000001100	Navina Smart System small 69010 (Wellspect HealthCare)	Navina Smart System small						92

12478741000033111	35126511000001108	Leukomed Control dressing 10cm x 24cm (Essity UK Ltd)	Leukomed Control dressing 10cm x 24cm						37

12478841000033118	35127111000001101	Leukomed Control dressing 10cm x 35cm (Essity UK Ltd)	Leukomed Control dressing 10cm x 35cm						9

12478941000033114	35123211000001103	Navina Consumable Set small 69004 (Wellspect HealthCare)	Navina Consumable Set small						1181

12479041000033117	35123411000001104	Navina anal irrigation system rectal catheter set small 68943 (Wellspect HealthCare)	Navina anal irrigation system rectal catheter set small						132

12479141000033118	35117011000001108	Cutimed Sorbion Sorbact dressing 10cm x 10cm square (Essity UK Ltd)	Cutimed Sorbion Sorbact dressing 10cm x 10cm square						86

12479241000033113	35117511000001100	Cutimed Sorbion Sorbact dressing 20cm x 20cm square (Essity UK Ltd)	Cutimed Sorbion Sorbact dressing 20cm x 20cm square						17

12479341000033115	35118211000001104	Cutimed Sorbion Sorbact dressing 10cm x 20cm rectangular (Essity UK Ltd)	Cutimed Sorbion Sorbact dressing 10cm x 20cm rectangular						64

12479441000033114	35118811000001103	Cutimed Sorbion Sorbact dressing 20cm x 30cm rectangular (Essity UK Ltd)	Cutimed Sorbion Sorbact dressing 20cm x 30cm rectangular						39

12479541000033110	35119411000001108	Adaptic Digit dressing finger small 2cm diameter (Systagenix Wound Management Ltd)	Adaptic Digit dressing finger small						152

12479641000033111	35119911000001100	Adaptic Digit dressing finger medium 2.4cm diameter (Systagenix Wound Management Ltd)	Adaptic Digit dressing finger medium						451

12479741000033119	35120411000001107	Adaptic Digit dressing finger large 2.8cm diameter (Systagenix Wound Management Ltd)	Adaptic Digit dressing finger large						701

12479841000033112	35121311000001105	Adaptic Digit dressing finger extra large 3cm diameter (Systagenix Wound Management Ltd)	Adaptic Digit dressing finger extra large						273

12479941000033116	35145211000001102	Adaptic Digit dressing toe 2.8cm diameter (Systagenix Wound Management Ltd)	Adaptic Digit dressing toe						956

12480041000033117	35121911000001106	Dropsafe Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Spirit Healthcare Ltd)	Dropsafe Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge						111

12480141000033118	35122211000001109	Dropsafe Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Spirit Healthcare Ltd)	Dropsafe Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge						27

12480241000033113	35116611000001103	Ultraveen Itch Relief cream (Dermatonics Ltd)	Ultraveen Itch Relief cream						6731

12480341000033115	35181311000001103	PKU sphere15 oral powder 27g sachets (Flavour Not Specified)	PKU sphere15 oral powder 27g sachets	 Oral powder/ Powder					61

12480441000033114	35182311000001107	PKU sphere15 oral powder 27g sachets red berry (Vitaflo International Ltd)	PKU sphere15 oral powder 27g sachets red berry	 Oral powder/ Powder					282

12480541000033110	35181811000001107	PKU sphere15 oral powder 27g sachets vanilla (Vitaflo International Ltd)	PKU sphere15 oral powder 27g sachets vanilla	 Oral powder/ Powder					181

12480641000033111	35183211000001105	PKU start powder (Vitaflo International Ltd)	PKU start powder	 Oral powder/ Powder					872

12480741000033119	35116211000001100	Haddenham EasyWrap Light (20-30mmHg) arm lymphoedema garment short extra large right Sand (Haddenham Healthcare Ltd)	Haddenham EasyWrap Light (20-30mmHg) arm lymphoedema garment short extra large right						10

12480841000033112	35115611000001108	Haddenham EasyWrap Light (20-30mmHg) arm lymphoedema garment short extra large left Sand (Haddenham Healthcare Ltd)	Haddenham EasyWrap Light (20-30mmHg) arm lymphoedema garment short extra large left						7

12480941000033116	35115311000001103	Haddenham EasyWrap Light (20-30mmHg) arm lymphoedema garment regular extra large right Sand (Haddenham Healthcare Ltd)	Haddenham EasyWrap Light (20-30mmHg) arm lymphoedema garment regular extra large right						11

12481041000033114	35115111000001100	Haddenham EasyWrap Light (20-30mmHg) arm lymphoedema garment regular extra large left Sand (Haddenham Healthcare Ltd)	Haddenham EasyWrap Light (20-30mmHg) arm lymphoedema garment regular extra large left						7

12481141000033113	35114811000001106	Haddenham EasyWrap Light (20-30mmHg) arm lymphoedema garment long extra large right Sand (Haddenham Healthcare Ltd)	Haddenham EasyWrap Light (20-30mmHg) arm lymphoedema garment long extra large right						8

12481241000033118	35114311000001102	Haddenham EasyWrap Light (20-30mmHg) arm lymphoedema garment long extra large left Sand (Haddenham Healthcare Ltd)	Haddenham EasyWrap Light (20-30mmHg) arm lymphoedema garment long extra large left						12

12481341000033111	35207011000001107	SMA PRO Anti-reflux powder (SMA Nutrition)	SMA PRO Anti-reflux powder	 Oral powder/ Powder					623

12481441000033117	35128011000001101	Remedy barrier moisturising cream (Medline Industries Ltd)	Remedy barrier moisturising cream						69

12481541000033116	35127711000001100	Remedy barrier moisturising cream 2ml sachets MSCE92534PK (Medline Industries Ltd)	Remedy barrier moisturising cream 2ml sachets						4

12481641000033115	35214311000001104	Humulin R KwikPen 500units/ml solution for injection 3ml pre-filled pens (Imported (United States))	Humulin R KwikPen 500units/ml solution for injection 3ml pre-filled pens	Solution for injection		Insulin human	500.000unit/1.000ml + 500.000unit/1.000ml		279

12484541000033118	35199611000001105	Valios 5mg/10mg/15mg/20mg orodispersible tablets initiation pack (Dr Reddy's Laboratories (UK) Ltd)	Valios 5mg/10mg/15mg/20mg orodispersible tablets initiation pack	Not applicable					20

12484741000033114	35214911000001103	Ketotifen 250micrograms/ml eye drops 0.4ml unit dose preservative free	Ketotifen 250micrograms/ml eye drops 0.4ml unit dose preservative free	Eye drops	Ocular	Ketotifen hydrogen fumarate	250.000microgram/1.000ml	11040200	10157

12484841000033116	35206111000001105	Ketofall 0.25mg/ml eye drops 0.4ml unit dose (Scope Ophthalmics Ltd)	Ketofall 0.25mg/ml eye drops 0.4ml unit dose	Eye drops	Ocular	Ketotifen hydrogen fumarate	250.000microgram/1.000ml		10556

12485141000033111	35146211000001108	Glytactin Restore 5 oral powder 20g sachets berry (Cambrooke UK Ltd)	Glytactin Restore 5 oral powder 20g sachets berry	 Oral powder/ Powder					24

12485241000033116	35146411000001107	Glytactin Restore 5 oral powder 20g sachets orange (Cambrooke UK Ltd)	Glytactin Restore 5 oral powder 20g sachets orange	 Oral powder/ Powder					4

12485441000033115	35144211000001103	Glytactin BetterMilk 15 oral powder 52g sachets orange creme (Cambrooke UK Ltd)	Glytactin BetterMilk 15 oral powder 52g sachets orange creme	 Oral powder/ Powder					28

12485541000033119	35145611000001100	Glytactin Build 10 oral powder 16g sachets (Cambrooke UK Ltd)	Glytactin Build 10 oral powder 16g sachets	 Oral powder/ Powder					70

12485641000033118	35144011000001108	Glytactin BetterMilk 15 oral powder 52g sachets strawberry creme (Cambrooke UK Ltd)	Glytactin BetterMilk 15 oral powder 52g sachets strawberry creme	 Oral powder/ Powder					106

12485741000033110	35144511000001100	Glytactin BetterMilk 15 oral powder 52g sachets (Flavour Not Specified)	Glytactin BetterMilk 15 oral powder 52g sachets	 Oral powder/ Powder					1

12485841000033117	35147411000001109	Glytactin BetterMilk Lite 20 oral powder 46g sachets (Cambrooke UK Ltd)	Glytactin BetterMilk Lite 20 oral powder 46g sachets	 Oral powder/ Powder					15

12485941000033113	35147211000001105	Glytactin Complete 15 81g bars (Flavour Not Specified)	Glytactin Complete 15 81g bars	Not applicable					1

12486041000033115	35146911000001104	Glytactin Complete 15 81g bars peanut butter (Cambrooke UK Ltd)	Glytactin Complete 15 81g bars peanut butter	Not applicable					104

12486141000033116	35147111000001104	Glytactin Complete 15 81g bars fruit frenzy (Cambrooke UK Ltd)	Glytactin Complete 15 81g bars fruit frenzy	Not applicable					22

12486241000033111	35216811000001101	Humalog Junior KwikPen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd)	Humalog Junior KwikPen 100units/ml solution for injection 3ml pre-filled pens	Solution for injection	Subcutaneous	Insulin lispro	100.000unit/1.000ml + 100.000unit/1.000ml		7645

12486441000033112	21204911000001102	Cardioace Plus capsules (Vitabiotics Ltd)	Cardioace Plus capsules	Capsule/ Oral capsule					11

12486541000033113	35299511000001108	Cholesterol 2% / Simvastatin 2% cream	Cholesterol 2% / Simvastatin 2% cream	Cream	Route of administration not applicable	Cholesterol/ Simvastatin	20.000mg/1.000gram + 20.000mg/1.000gram	13050200	23
